TaxonName,covariate,Mean,quant_2_5,quant_97_5,invader,psrf,ess,Habitat,cov2,habitat_num,tax_num,sig,sig_reliable
Myriophyllum laxum/pinnatum,cover,-1.326718528150015,-2.9238800910842966,0.02426491971043395,water hyacinth,1.0133236085238235,395.16103823245084,submersed,water hyacinth cover,3,334,no,no
Myriophyllum laxum/pinnatum,management,0.016533904134795493,-0.1874195905859248,0.19646721854537433,water hyacinth,1.8006285400023032,1717.2244593204312,submersed,water hyacinth mgmt.,3,334,no,no
Myriophyllum laxum/pinnatum,net,-1.8103743647711805,-3.8648527418209766,-0.19182567683709717,water hyacinth,1.8038273389894235,317.31252344486137,submersed,mgmt. + cover,3,334,yes,no
Najas guadalupensis,cover,0.37173442337024126,0.041768031255166975,0.7015541522447616,water hyacinth,1.1238634698951608,3000.0000000000005,submersed,water hyacinth cover,3,335,yes,no
Najas guadalupensis,management,-0.0725496754612324,-0.17769043351270936,0.02617425387746386,water hyacinth,1.6607445936374468,3000,submersed,water hyacinth mgmt.,3,335,no,no
Najas guadalupensis,net,-0.34494846223454995,-0.7767070025467674,0.029087129018832113,water hyacinth,1.6607445936374468,2853.479232054554,submersed,mgmt. + cover,3,335,no,no
Nelumbo lutea,cover,0.14949847244986306,-0.18319689856608146,0.5120738676368403,water hyacinth,1.0301167606726014,2843.594613538836,emersed,water hyacinth cover,1,136,no,no
Nelumbo lutea,management,0.34769703213192416,0.24689766757372775,0.4522823057381926,water hyacinth,1.1443255840933921,2775.3684198273077,emersed,water hyacinth mgmt.,1,136,yes,no
Nelumbo lutea,net,-0.11104434628767164,-0.4492322469367348,0.22910722233332448,water hyacinth,1.299896231632639,2173.685777853369,emersed,mgmt. + cover,1,136,no,no
Nitella spp.,cover,0.09897692860183867,-0.5772929632584654,0.6066900550181121,water hyacinth,1.013030424725715,1989.1280527646668,submersed,water hyacinth cover,3,337,no,no
Nitella spp.,management,-0.19649799261887468,-0.3166264225251727,-0.08097358099925973,water hyacinth,1.4682291484358736,3000,submersed,water hyacinth mgmt.,3,337,yes,no
Nitella spp.,net,-0.39213981784444774,-1.16102383005065,0.1673149379968425,water hyacinth,1.4682291484358736,1460.551973910946,submersed,mgmt. + cover,3,337,no,no
Nuphar advena,cover,0.1916472900105968,-0.19825270592549857,0.6451287771089447,water hyacinth,1.011007367249506,2761.939103933242,emersed,water hyacinth cover,1,138,no,no
Nuphar advena,management,0.2621589063731116,0.15234534449847592,0.3694935895716045,water hyacinth,1.1368434239681995,2746.591281658233,emersed,water hyacinth mgmt.,1,138,yes,no
Nuphar advena,net,0.12375676506476221,-0.1663702601198211,0.4130165088025467,water hyacinth,1.1759033884616683,2479.667907652782,emersed,mgmt. + cover,1,138,no,no
Nymphaea mexicana,cover,0.05840198425788502,-0.29798261281953137,0.39240124533514725,water hyacinth,1.0054299960424982,3000,emersed,water hyacinth cover,1,139,no,no
Nymphaea mexicana,management,-0.19234842961811724,-0.3122473132527533,-0.07295846908376384,water hyacinth,1.014697664876204,2279.8975777499195,emersed,water hyacinth mgmt.,1,139,yes,yes
Nymphaea mexicana,net,-0.22115635010829393,-0.603261007674801,0.1429497248509782,water hyacinth,1.0484579787442734,2279.8975777499195,emersed,mgmt. + cover,1,139,no,no
Nymphaea odorata,cover,-0.0290722700684256,-0.5048053478252149,0.37976102059395433,water hyacinth,1.0549987842465913,2893.073910918968,emersed,water hyacinth cover,1,140,no,no
Nymphaea odorata,management,-0.06267767748760901,-0.18122603611101867,0.0465488958823357,water hyacinth,1.7363946034380529,3000,emersed,water hyacinth mgmt.,1,140,no,no
Nymphaea odorata,net,-0.019365336534284492,-0.3296766056129077,0.28085775801290846,water hyacinth,1.7363946034380529,2893.073910918968,emersed,mgmt. + cover,1,140,no,no
Nymphoides aquatica,cover,-0.32776181974406976,-1.3345392136940288,0.40896037386894996,water hyacinth,1.0047998541432195,972.0451909994092,emersed,water hyacinth cover,1,141,no,no
Nymphoides aquatica,management,0.19583346268186022,0.07625775466999928,0.31460343069760344,water hyacinth,1.0874043830093616,2407.9370535837124,emersed,water hyacinth mgmt.,1,141,yes,yes
Nymphoides aquatica,net,-0.33349185105469603,-1.1063893433955878,0.2689434900658089,water hyacinth,1.0874043830093616,972.0451909994092,emersed,mgmt. + cover,1,141,no,no
Panicum hemitomon,cover,-0.02782865374171947,-0.34651163237421634,0.3097035156895216,water hyacinth,1.0004021404294057,2968.091648317747,emersed,water hyacinth cover,1,142,no,no
Panicum hemitomon,management,0.25876242147351025,0.16333786234354916,0.3564280254152289,water hyacinth,1.0112276283897716,2900.2451949255037,emersed,water hyacinth mgmt.,1,142,yes,yes
Panicum hemitomon,net,0.09496144927583579,-0.19127108686620234,0.38675848684315184,water hyacinth,1.049236665640532,2900.2451949255037,emersed,mgmt. + cover,1,142,no,no
Paspalidium geminatum,cover,-1.0856926461982597,-1.7305552631047068,-0.45724140090832693,water hyacinth,1.3657749938750663,2102.6911804694855,emersed,water hyacinth cover,1,143,yes,no
Paspalidium geminatum,management,0.4669654106431103,0.38090650394788794,0.551152919397752,water hyacinth,1.0893397130299396,3000,emersed,water hyacinth mgmt.,1,143,yes,yes
Paspalidium geminatum,net,-2.17610539816661,-2.952749105179477,-1.3863785176052508,water hyacinth,1.3657749938750663,1621.4537529631475,emersed,mgmt. + cover,1,143,yes,no
Paspalum repens,cover,-0.11999387935086885,-0.5388161683457231,0.24888903631577444,water hyacinth,1.0813066894958288,2883.9970061711647,emersed,water hyacinth cover,1,144,no,no
Paspalum repens,management,-0.006583381188487976,-0.14973405628647496,0.14172707344039423,water hyacinth,1.2947095076095902,2343.566385007309,emersed,water hyacinth mgmt.,1,144,no,no
Paspalum repens,net,-0.11450906753141991,-0.5081092608393497,0.2461369924441485,water hyacinth,1.2947095076095902,1757.6770781040404,emersed,mgmt. + cover,1,144,no,no
Peltandra spp.,cover,-0.6723721008583166,-1.650665717058243,0.12452918890980483,water hyacinth,1.04525417611096,819.1249528608166,emersed,water hyacinth cover,1,145,no,no
Peltandra spp.,management,0.22369987839347685,0.09706174334859359,0.3477210671196945,water hyacinth,1.03003486671746,2308.8477513644257,emersed,water hyacinth mgmt.,1,145,yes,yes
Peltandra spp.,net,-0.14477341964651042,-0.7832504434139107,0.36998328905762834,water hyacinth,1.04525417611096,819.1249528608166,emersed,mgmt. + cover,1,145,no,no
Phragmites australis,cover,0.29098488253091515,-0.10157507613404917,0.6984021231290498,water hyacinth,1.0020868723867888,2758.6753539791625,emersed,water hyacinth cover,1,146,no,no
Phragmites australis,management,-0.09739327354962005,-0.22906482932916192,0.03940853355145866,water hyacinth,1.0448818701936928,2395.8880085259575,emersed,water hyacinth mgmt.,1,146,no,no
Phragmites australis,net,-0.08457877913728017,-0.45121588848818106,0.2677648540141112,water hyacinth,1.7561519565403716,1079.0828903554084,emersed,mgmt. + cover,1,146,no,no
Pontederia cordata,cover,0.52579242007503,0.10133965471507943,1.0016548318933838,water hyacinth,1.006140207543606,2703.0116625569726,emersed,water hyacinth cover,1,147,yes,yes
Pontederia cordata,management,0.23181383829669536,0.12484001661731824,0.3426425277638423,water hyacinth,1.0164404128137667,2741.2618492846373,emersed,water hyacinth mgmt.,1,147,yes,yes
Pontederia cordata,net,0.09023565638825776,-0.17529323431974092,0.369069243946423,water hyacinth,1.0411022953918003,2517.385210731817,emersed,mgmt. + cover,1,147,no,no
Potamogeton illinoensis,cover,0.0135901762471816,-0.806464942865004,0.6100810883312799,water hyacinth,1.0040064503069304,1631.6411192023606,submersed,water hyacinth cover,3,348,no,no
Potamogeton illinoensis,management,-0.06957083876184329,-0.2120060483425866,0.06962787200498956,water hyacinth,1.4711110128608307,2727.9553650338203,submersed,water hyacinth mgmt.,3,348,no,no
Potamogeton illinoensis,net,-0.4189414621089922,-1.218726275093122,0.307111699074415,water hyacinth,1.4711110128608307,1255.438281275694,submersed,mgmt. + cover,3,348,no,no
Rhynchospora spp.,cover,0.13983927858359155,-0.22231369626176437,0.46986761934603083,water hyacinth,0.9997733809949271,2992.673769629021,emersed,water hyacinth cover,1,149,no,no
Rhynchospora spp.,management,-0.14668924714372894,-0.24956367634788726,-0.04843596147148512,water hyacinth,1.0196746869600495,2977.1700451316538,emersed,water hyacinth mgmt.,1,149,yes,yes
Rhynchospora spp.,net,-0.19459373665698307,-0.5513835622314912,0.1521043322996246,water hyacinth,1.0196746869600495,2947.6002382295665,emersed,mgmt. + cover,1,149,no,no
Sacciolepis striata,cover,0.09366163427686969,-0.2516726504606378,0.47798960153478115,water hyacinth,1.1918809427934736,3012.1159335575076,emersed,water hyacinth cover,1,150,no,no
Sacciolepis striata,management,0.35505390938768044,0.2575474915996521,0.46145616899482117,water hyacinth,1.9140204298063557,3000,emersed,water hyacinth mgmt.,1,150,yes,no
Sacciolepis striata,net,0.1373060776253303,-0.11686683716113482,0.4015299660292739,water hyacinth,1.9140204298063557,3012.1159335575076,emersed,mgmt. + cover,1,150,no,no
Sagittaria lancifolia,cover,0.4986824883788734,0.0650489268034831,0.9342266827477865,water hyacinth,1.0082447621705843,2864.9717583067877,emersed,water hyacinth cover,1,151,yes,yes
Sagittaria lancifolia,management,0.18204916409591065,0.08427169746450823,0.2796274982954284,water hyacinth,1.0521907110215194,2816.9945762224183,emersed,water hyacinth mgmt.,1,151,yes,yes
Sagittaria lancifolia,net,0.09664067610129828,-0.1773303653132579,0.3655897591052201,water hyacinth,1.0521907110215194,2801.793548798624,emersed,mgmt. + cover,1,151,no,no
Sagittaria latifolia,cover,0.011067107068234414,-0.32416644039637305,0.33953790191183925,water hyacinth,0.9996340251391292,2699.53372336522,emersed,water hyacinth cover,1,152,no,no
Sagittaria latifolia,management,0.25959655878971527,0.16935590634522565,0.35143011346440817,water hyacinth,1.0518224468417097,2850.14971679247,emersed,water hyacinth mgmt.,1,152,yes,yes
Sagittaria latifolia,net,0.03927494444829524,-0.27646172351657833,0.3438776936682765,water hyacinth,1.0518224468417097,2699.53372336522,emersed,mgmt. + cover,1,152,no,no
Sagittaria subulata/graminea/gracillima,cover,0.026099048300985077,-0.6903371710746227,0.5330239707730552,water hyacinth,1.0055141140286656,1973.3534245764167,emersed,water hyacinth cover,1,153,no,no
Sagittaria subulata/graminea/gracillima,management,0.09643429421641249,-0.01652692613596228,0.20749988615454973,water hyacinth,1.0063312933182145,2700.919445608436,emersed,water hyacinth mgmt.,1,153,no,no
Sagittaria subulata/graminea/gracillima,net,-0.1116631639358939,-0.7733906888758223,0.369406370119622,water hyacinth,1.0067061767238372,1703.1803280229792,emersed,mgmt. + cover,1,153,no,no
Salix spp.,cover,0.32909523435214827,-0.11721780555264148,0.8710336384311788,water hyacinth,1.0033468625997477,2293.6747564473862,emersed,water hyacinth cover,1,154,no,no
Salix spp.,management,0.229922397854786,0.12771591841697755,0.3280183012762558,water hyacinth,1.0020655584079265,2876.9378386061153,emersed,water hyacinth mgmt.,1,154,yes,yes
Salix spp.,net,0.03058939554534577,-0.24033892171342852,0.31731536296594975,water hyacinth,1.017249912638863,2293.6747564473862,emersed,mgmt. + cover,1,154,no,no
Saururus cernuus,cover,-0.3337711422146398,-0.9809947760853912,0.1638668322877311,water hyacinth,1.004353087475528,2224.2019767427755,emersed,water hyacinth cover,1,155,no,no
Saururus cernuus,management,-0.05549864075043813,-0.1681433892061111,0.05673507256707244,water hyacinth,1.101761711709115,2718.4093954372656,emersed,water hyacinth mgmt.,1,155,no,no
Saururus cernuus,net,-0.1656447838294097,-0.5463298848645989,0.18734196332971378,water hyacinth,1.101761711709115,2224.2019767427755,emersed,mgmt. + cover,1,155,no,no
Spartina bakeri,cover,0.3308382909355416,-0.03779060242711624,0.7444235403563467,water hyacinth,1.0877628960804306,3000,emersed,water hyacinth cover,1,156,no,no
Spartina bakeri,management,0.006309148130408245,-0.12351266189114914,0.14332122238570985,water hyacinth,2.307828127666054,2758.1142556853792,emersed,water hyacinth mgmt.,1,156,no,no
Spartina bakeri,net,4.4520124854121164e-4,-0.3618749819016132,0.30288906232532753,water hyacinth,2.307828127666054,2758.1142556853792,emersed,mgmt. + cover,1,156,no,no
Thalia geniculata,cover,0.275551428262969,-0.11069197416801234,0.7008809205622991,water hyacinth,1.0016335496132476,3000,emersed,water hyacinth cover,1,157,no,no
Thalia geniculata,management,-0.30255530366633887,-0.44188817135306724,-0.17206699689816038,water hyacinth,1.1776326961233095,2344.888080265388,emersed,water hyacinth mgmt.,1,157,yes,no
Thalia geniculata,net,0.09771847529765847,-0.2790942436352184,0.44251322067907645,water hyacinth,4.32210925391394,855.2291039285296,emersed,mgmt. + cover,1,157,no,no
Typha spp.,cover,0.09492281198915324,-0.3102287302138604,0.5594008451023381,water hyacinth,1.023575594451599,2817.6417652582245,emersed,water hyacinth cover,1,158,no,no
Typha spp.,management,0.30421369467730985,0.1793176259158857,0.42923089736051007,water hyacinth,1.0258204017987738,2471.634223736282,emersed,water hyacinth mgmt.,1,158,yes,yes
Typha spp.,net,0.1616998297750124,-0.13922568674257424,0.4922562562832745,water hyacinth,1.0258204017987738,2102.5514193509143,emersed,mgmt. + cover,1,158,no,no
Utricularia floridana,cover,0.13457606732669639,-0.5374728868201845,0.646777193362022,water hyacinth,1.0569035505001911,2033.2234566190214,submersed,water hyacinth cover,3,359,no,no
Utricularia floridana,management,-0.338713226715345,-0.49300785089756793,-0.1853899256595861,water hyacinth,1.465378206767476,2159.785314280234,submersed,water hyacinth mgmt.,3,359,yes,no
Utricularia floridana,net,-0.7112253132676448,-1.7613605024178287,0.02671559410195475,water hyacinth,1.5272291799359436,1007.8488355621934,submersed,mgmt. + cover,3,359,no,no
Utricularia foliosa,cover,0.6162516377587092,0.199893302113776,1.035943232239349,water hyacinth,1.0118009979696592,2897.3241587369357,submersed,water hyacinth cover,3,360,yes,yes
Utricularia foliosa,management,-0.060696778189001765,-0.1589526261725824,0.04178123583922928,water hyacinth,1.1707951883148249,2803.1721125533527,submersed,water hyacinth mgmt.,3,360,no,no
Utricularia foliosa,net,0.26682513686159637,-0.018065545496232256,0.5457921531308297,water hyacinth,1.1707951883148249,2803.1721125533527,submersed,mgmt. + cover,3,360,no,no
Utricularia gibba,cover,0.20028417088553113,-0.15383360049271905,0.5225415555231134,water hyacinth,1.0109628548807235,2867.595096626488,submersed,water hyacinth cover,3,361,no,no
Utricularia gibba,management,0.07438152118675083,-0.012925212153503875,0.16543632480771858,water hyacinth,1.020507118842615,3000,submersed,water hyacinth mgmt.,3,361,no,no
Utricularia gibba,net,0.3150950050670828,0.03560474366197988,0.5887629326632708,water hyacinth,1.020507118842615,2867.595096626488,submersed,mgmt. + cover,3,361,yes,yes
Utricularia inflata,cover,0.48409017660403525,0.10464422367105032,0.838950473381978,water hyacinth,1.0016888971997577,3666.3802473711166,submersed,water hyacinth cover,3,362,yes,yes
Utricularia inflata,management,-0.10085829549659281,-0.21499495350245149,0.016974300188205338,water hyacinth,1.0199887172196869,2795.7762054971904,submersed,water hyacinth mgmt.,3,362,no,no
Utricularia inflata,net,0.019934819553360184,-0.5320671399185368,0.44006741410280864,water hyacinth,1.0199887172196869,1863.0114114356247,submersed,mgmt. + cover,3,362,no,no
Utricularia purpurea,cover,0.4438039435521482,0.05519000317282766,0.8613433647582787,water hyacinth,1.002828323716451,2776.437522304429,submersed,water hyacinth cover,3,363,yes,yes
Utricularia purpurea,management,0.013269914015759778,-0.1063828607529367,0.1309273338073112,water hyacinth,1.0045752207017586,2397.808526660703,submersed,water hyacinth mgmt.,3,363,no,no
Utricularia purpurea,net,-1.7147390644233476,-2.942325159745451,-0.62498721613035,water hyacinth,1.005297807743277,409.43548823675224,submersed,mgmt. + cover,3,363,yes,no
Vallisneria americana,cover,0.23529261414257524,-0.1194195819889874,0.5775612498312206,water hyacinth,1.1123177907951913,3000,submersed,water hyacinth cover,3,364,no,no
Vallisneria americana,management,0.1465560898292906,0.0035969022656772973,0.28162666014973237,water hyacinth,2.0056719696178633,2248.023465111941,submersed,water hyacinth mgmt.,3,364,yes,no
Vallisneria americana,net,-0.05657172392007616,-0.47714153412253735,0.3361663707976865,water hyacinth,2.0056719696178633,2248.023465111941,submersed,mgmt. + cover,3,364,no,no
